Wavelength [nm], absorption
685.99360, 0.36631183
686.01860, 0.36923345
686.04360, 0.37225733
686.06861, 0.37538346
686.09361, 0.37861193
686.11861, 0.38194285
686.14361, 0.38537636
686.16862, 0.38891254
686.19362, 0.39255136
686.21862, 0.39629262
686.24362, 0.40013591
686.26863, 0.40408054
686.29363, 0.40812549
686.31863, 0.41226935
686.34363, 0.41651026
686.36864, 0.42084589
686.39364, 0.42527337
686.41864, 0.42978926
686.44364, 0.43438951
686.46865, 0.43906945
686.49365, 0.44382375
686.51865, 0.44864642
686.54365, 0.45353079
686.56866, 0.45846954
686.59366, 0.46345468
686.61866, 0.46847758
686.64366, 0.47352899
686.66867, 0.47859907
686.69367, 0.48367744
686.71867, 0.48875322
686.74367, 0.49381505
686.76868, 0.49885121
686.79368, 0.50384959
686.81868, 0.50879783
686.84368, 0.51368334
686.86869, 0.51849337
686.89369, 0.52321508
686.91869, 0.52783561
686.94369, 0.53234211
686.96870, 0.53672185
686.99370, 0.54096227
687.01870, 0.54505097
687.04370, 0.54897585
687.06871, 0.55272512
687.09371, 0.55628733
687.11871, 0.55965143
687.14371, 0.56280681
687.16872, 0.56574331
687.19372, 0.56845126
687.21872, 0.57092153
687.24372, 0.57314552
687.26873, 0.57511517
687.29373, 0.57682302
687.31873, 0.57826221
687.34373, 0.57942647
687.36874, 0.58031016
687.39374, 0.58090831
687.41874, 0.58121657
687.44374, 0.58123129
687.46875, 0.58094953
687.49375, 0.58036904
687.51875, 0.57948835
687.54375, 0.57830674
687.56876, 0.57682430
687.59376, 0.57504197
687.61876, 0.57296155
687.64376, 0.57058575
687.66877, 0.56791823
687.69377, 0.56496365
687.71877, 0.56172767
687.74377, 0.55821704
687.76878, 0.55443960
687.79378, 0.55040432
687.81878, 0.54612134
687.84378, 0.54160197
687.86879, 0.53685874
687.89379, 0.53190535
687.91879, 0.52675673
687.94379, 0.52142897
687.96880, 0.51593932
687.99380, 0.51030614
688.01880, 0.50454885
688.04380, 0.49868783
688.06881, 0.49274437
688.09381, 0.48674054
688.11881, 0.48069908
688.14381, 0.47464327
688.16882, 0.46859676
688.19382, 0.46258345
688.21882, 0.45662730
688.24382, 0.45075212
688.26883, 0.44498147
688.29383, 0.43933837
688.31883, 0.43384522
688.34383, 0.42852350
688.36884, 0.42339371
688.39384, 0.41847511
688.41884, 0.41378561
688.44384, 0.40934159
688.46885, 0.40515781
688.49385, 0.40124727
688.51885, 0.39762113
688.54385, 0.39428864
688.56886, 0.39125710
688.59386, 0.38853182
688.61886, 0.38611614
688.64386, 0.38401143
688.66887, 0.38221713
688.69387, 0.38073085
688.71887, 0.37954839
688.74387, 0.37866389
688.76888, 0.37806991
688.79388, 0.37775756
688.81888, 0.37771664
688.84388, 0.37793575
688.86889, 0.37840248
688.89389, 0.37910352
688.91889, 0.38002483
688.94389, 0.38115176
688.96890, 0.38246921
688.99390, 0.38396177
689.01890, 0.38561382
689.04390, 0.38740970
689.06891, 0.38933377
689.09391, 0.39137054
689.11891, 0.39350478
689.14391, 0.39572155
689.16892, 0.39800633
689.19392, 0.40034505
689.21892, 0.40272416
689.24392, 0.40513064
689.26893, 0.40755207
689.29393, 0.40997666
689.31893, 0.41239323
689.34393, 0.41479127
689.36894, 0.41716089
689.39394, 0.41949288
689.41894, 0.42177867
689.44394, 0.42401035
689.46895, 0.42618061
689.49395, 0.42828281
689.51895, 0.43031089
689.54395, 0.43225938
689.56896, 0.43412342
689.59396, 0.43589870
689.61896, 0.43758145
689.64396, 0.43916848
689.66897, 0.44065709
689.69397, 0.44204509
689.71897, 0.44333082
689.74397, 0.44451310
689.76898, 0.44559120
689.79398, 0.44656492
689.81898, 0.44743446
689.84398, 0.44820050
689.86899, 0.44886418
689.89399, 0.44942704
689.91899, 0.44989106
689.94399, 0.45025861
689.96900, 0.45053247
689.99400, 0.45071580
690.01900, 0.45081211
690.04400, 0.45082525
690.06901, 0.45075938
690.09401, 0.45061895
690.11901, 0.45040867
690.14401, 0.45013347
690.16902, 0.44979844
690.19402, 0.44940885
690.21902, 0.44897003
690.24402, 0.44848738
690.26903, 0.44796631
690.29403, 0.44741215
690.31903, 0.44683013
690.34403, 0.44622535
690.36904, 0.44560264
690.39404, 0.44496662
690.41904, 0.44432153
690.44404, 0.44367128
690.46905, 0.44301935
690.49405, 0.44236875
690.51905, 0.44172199
690.54405, 0.44108106
690.56906, 0.44044740
690.59406, 0.43982185
690.61906, 0.43920470
690.64406, 0.43859565
690.66907, 0.43799382
690.69407, 0.43739777
690.71907, 0.43680554
690.74407, 0.43621465
690.76908, 0.43562221
690.79408, 0.43502487
690.81908, 0.43441897
690.84408, 0.43380055
690.86909, 0.43316546
690.89409, 0.43250937
690.91909, 0.43182793
690.94409, 0.43111678
690.96910, 0.43037168
690.99410, 0.42958858
691.01910, 0.42876368
691.04410, 0.42789355
691.06911, 0.42697518
691.09411, 0.42600607
691.11911, 0.42498430
691.14411, 0.42390859
691.16912, 0.42277836
691.19412, 0.42159382
691.21912, 0.42035593
691.24412, 0.41906655
691.26913, 0.41772838
691.29413, 0.41634502
691.31913, 0.41492099
691.34413, 0.41346171
691.36914, 0.41197350
691.39414, 0.41046356
691.41914, 0.40893995
691.44414, 0.40741154
691.46915, 0.40588798
691.49415, 0.40437961
691.51915, 0.40289743
691.54415, 0.40145298
691.56916, 0.40005829
691.59416, 0.39872577
691.61916, 0.39746813
691.64416, 0.39629822
691.66917, 0.39522899
691.69417, 0.39427334
691.71917, 0.39344399
691.74417, 0.39275339
691.76918, 0.39221360
691.79418, 0.39183615
691.81918, 0.39163197
691.84418, 0.39161124
691.86919, 0.39178333
691.89419, 0.39215669
691.91919, 0.39273874
691.94419, 0.39353585
691.96920, 0.39455322
691.99420, 0.39579488
692.01920, 0.39726359
692.04420, 0.39896086
692.06921, 0.40088688
692.09421, 0.40304056
692.11921, 0.40541950
692.14421, 0.40802002
692.16922, 0.41083717
692.19422, 0.41386478
692.21922, 0.41709546
692.24422, 0.42052071
692.26923, 0.42413093
692.29423, 0.42791549
692.31923, 0.43186283
692.34423, 0.43596047
692.36924, 0.44019514
692.39424, 0.44455282
692.41924, 0.44901887
692.44424, 0.45357803
692.46925, 0.45821457
692.49425, 0.46291237
692.51925, 0.46765494
692.54425, 0.47242555
692.56926, 0.47720730
692.59426, 0.48198319
692.61926, 0.48673617
692.64426, 0.49144927
692.66927, 0.49610557
692.69427, 0.50068837
692.71927, 0.50518117
692.74427, 0.50956775
692.76928, 0.51383223
692.79428, 0.51795912
692.81928, 0.52193334
692.84428, 0.52574025
692.86929, 0.52936573
692.89429, 0.53279617
692.91929, 0.53601852
692.94429, 0.53902027
692.96930, 0.54178953
692.99430, 0.54431500
693.01930, 0.54658599
693.04430, 0.54859245
693.06931, 0.55032498
693.09431, 0.55177478
693.11931, 0.55293376
693.14431, 0.55379446
693.16932, 0.55435010
693.19432, 0.55459456
693.21932, 0.55452245
693.24432, 0.55412907
693.26933, 0.55341041
693.29433, 0.55236325
693.31933, 0.55098510
693.34433, 0.54927425
693.36934, 0.54722984
693.39434, 0.54485180
693.41934, 0.54214099
693.44434, 0.53909914
693.46935, 0.53572897
693.49435, 0.53203415
693.51935, 0.52801940
693.54435, 0.52369050
693.56936, 0.51905436
693.59436, 0.51411900
693.61936, 0.50889364
693.64436, 0.50338869
693.66937, 0.49761580
693.69437, 0.49158787
693.71937, 0.48531905
693.74437, 0.47882475
693.76938, 0.47212162
693.79438, 0.46522756
693.81938, 0.45816166
693.84438, 0.45094418
693.86939, 0.44359649
693.89439, 0.43614099
693.91939, 0.42860106
693.94439, 0.42100097
693.96940, 0.41336575
693.99440, 0.40572113
694.01940, 0.39809337
694.04440, 0.39050916
694.06941, 0.38299551
694.09441, 0.37557954
694.11941, 0.36828840
694.14441, 0.36114910
694.16942, 0.35418834
694.19442, 0.34743237
694.21942, 0.34090688
694.24442, 0.33463676
694.26943, 0.32864606
694.29443, 0.32295777
694.31943, 0.31759371
694.34443, 0.31257443
694.36944, 0.30791904
694.39444, 0.30364514
694.41944, 0.29976868
694.44444, 0.29630390
694.46945, 0.29326321
694.49445, 0.29065715
694.51945, 0.28849430
694.54445, 0.28678124
694.56946, 0.28552250
694.59446, 0.28472056
694.61946, 0.28437579
694.64446, 0.28448647
694.66947, 0.28504881
694.69447, 0.28605695
694.71947, 0.28750299
694.74447, 0.28937706
694.76948, 0.29166739
694.79448, 0.29436033
694.81948, 0.29744050
694.84448, 0.30089085
694.86949, 0.30469278
694.89449, 0.30882626
694.91949, 0.31326996
694.94449, 0.31800140
694.96950, 0.32299709
694.99450, 0.32823267
695.01950, 0.33368309
695.04450, 0.33932276
695.06951, 0.34512569
695.09451, 0.35106572
695.11951, 0.35711658
695.14451, 0.36325215
695.16952, 0.36944651
695.19452, 0.37567417
695.21952, 0.38191015
695.24452, 0.38813013
695.26953, 0.39431057
695.29453, 0.40042879
695.31953, 0.40646309
695.34453, 0.41239282
695.36954, 0.41819847
695.39454, 0.42386168
695.41954, 0.42936534
695.44454, 0.43469360
695.46955, 0.43983189
695.49455, 0.44476696
695.51955, 0.44948687
695.54455, 0.45398095
695.56956, 0.45823988
695.59456, 0.46225559
695.61956, 0.46602127
695.64456, 0.46953137
695.66957, 0.47278151
695.69457, 0.47576851
695.71957, 0.47849029
695.74457, 0.48094591
695.76958, 0.48313545
695.79458, 0.48506003
695.81958, 0.48672176
695.84458, 0.48812365
695.86959, 0.48926964
695.89459, 0.49016451
695.91959, 0.49081385
695.94459, 0.49122403
695.96960, 0.49140214
695.99460, 0.49135595
696.01960, 0.49109387
696.04460, 0.49062489
696.06961, 0.48995854
696.09461, 0.48910484
696.11961, 0.48807424
696.14461, 0.48687757
696.16962, 0.48552598
696.19462, 0.48403087
696.21962, 0.48240384
696.24462, 0.48065661
696.26963, 0.47880098
696.29463, 0.47684872
696.31963, 0.47481155
696.34463, 0.47270101
696.36964, 0.47052846
696.39464, 0.46830497
696.41964, 0.46604122
696.44464, 0.46374754
696.46965, 0.46143372
696.49465, 0.45910907
696.51965, 0.45678229
696.54465, 0.45446144
696.56966, 0.45215394
696.59466, 0.44986648
696.61966, 0.44760505
696.64466, 0.44537487
696.66967, 0.44318042
696.69467, 0.44102544
696.71967, 0.43891291
696.74467, 0.43684507
696.76968, 0.43482349
696.79468, 0.43284904
696.81968, 0.43092198
696.84468, 0.42904198
696.86969, 0.42720817
696.89469, 0.42541924
696.91969, 0.42367345
696.94469, 0.42196872
696.96970, 0.42030273
696.99470, 0.41867294
697.01970, 0.41707671
697.04470, 0.41551134
697.06971, 0.41397417
697.09471, 0.41246265
697.11971, 0.41097441
697.14471, 0.40950729
697.16972, 0.40805948
697.19472, 0.40662951
697.21972, 0.40521634
697.24472, 0.40381940
697.26973, 0.40243863
697.29473, 0.40107451
697.31973, 0.39972811
697.34473, 0.39840106
697.36974, 0.39709563
697.39474, 0.39581467
697.41974, 0.39456164
697.44474, 0.39334058
697.46975, 0.39215611
697.49475, 0.39101335
697.51975, 0.38991792
697.54475, 0.38887588
697.56976, 0.38789366
697.59476, 0.38697802
697.61976, 0.38613595
697.64476, 0.38537461
697.66977, 0.38470125
697.69477, 0.38412310
697.71977, 0.38364730
697.74477, 0.38328080
697.76978, 0.38303027
697.79478, 0.38290202
697.81978, 0.38290187
697.84478, 0.38303510
697.86979, 0.38330635
697.89479, 0.38371955
697.91979, 0.38427784
697.94479, 0.38498353
697.96980, 0.38583801
697.99480, 0.38684174
698.01980, 0.38799419
698.04480, 0.38929387
698.06981, 0.39073824
698.09481, 0.39232378
698.11981, 0.39404599
698.14481, 0.39589938
698.16982, 0.39787754
698.19482, 0.39997318
698.21982, 0.40217818
698.24482, 0.40448364
698.26983, 0.40687997
698.29483, 0.40935695
698.31983, 0.41190384
698.34483, 0.41450942
698.36984, 0.41716210
698.39484, 0.41985003
698.41984, 0.42256112
698.44484, 0.42528323
698.46985, 0.42800414
698.49485, 0.43071173
698.51985, 0.43339400
698.54485, 0.43603915
698.56986, 0.43863567
698.59486, 0.44117241
698.61986, 0.44363860
698.64486, 0.44602393
698.66987, 0.44831861
698.69487, 0.45051338
698.71987, 0.45259957
698.74487, 0.45456913
698.76988, 0.45641466
698.79488, 0.45812940
698.81988, 0.45970730
698.84488, 0.46114299
698.86989, 0.46243182
698.89489, 0.46356984
698.91989, 0.46455384
698.94489, 0.46538131
698.96990, 0.46605046
698.99490, 0.46656022
699.01990, 0.46691024
699.04490, 0.46710084
699.06991, 0.46713305
699.09491, 0.46700858
699.11991, 0.46672980
699.14491, 0.46629972
699.16992, 0.46572200
699.19492, 0.46500090
699.21992, 0.46414126
699.24492, 0.46314851
699.26993, 0.46202861
699.29493, 0.46078803
699.31993, 0.45943372
699.34493, 0.45797309
699.36994, 0.45641395
699.39494, 0.45476449
699.41994, 0.45303325
699.44494, 0.45122905
699.46995, 0.44936094
699.49495, 0.44743819
699.51995, 0.44547023
699.54495, 0.44346657
699.56996, 0.44143678
699.59496, 0.43939042
699.61996, 0.43733700
699.64496, 0.43528590
699.66997, 0.43324637
699.69497, 0.43122741
699.71997, 0.42923777
699.74497, 0.42728589
699.76998, 0.42537982
699.79498, 0.42352724
699.81998, 0.42173534
699.84498, 0.42001085
699.86999, 0.41835998
699.89499, 0.41678837
699.91999, 0.41530111
699.94499, 0.41390266
699.97000, 0.41259690
699.99500, 0.41138706
700.02000, 0.41027575
700.04500, 0.40926494
700.07001, 0.40835597
700.09501, 0.40754955
700.12001, 0.40684579
700.14501, 0.40624417
700.17002, 0.40574361
700.19502, 0.40534247
700.22002, 0.40503855
700.24502, 0.40482917
700.27003, 0.40471113
700.29503, 0.40468080
700.32003, 0.40473414
700.34503, 0.40486671
700.37004, 0.40507370
700.39504, 0.40535001
700.42004, 0.40569023
700.44504, 0.40608872
700.47005, 0.40653960
700.49505, 0.40703682
700.52005, 0.40757418
700.54505, 0.40814534
700.57006, 0.40874387
700.59506, 0.40936329
700.62006, 0.40999708
700.64506, 0.41063871
700.67007, 0.41128165
700.69507, 0.41191944
700.72007, 0.41254564
700.74507, 0.41315393
700.77008, 0.41373807
700.79508, 0.41429196
700.82008, 0.41480962
700.84508, 0.41528524
700.87009, 0.41571319
700.89509, 0.41608802
700.92009, 0.41640448
700.94509, 0.41665756
700.97010, 0.41684248
700.99510, 0.41695471
701.02010, 0.41698998
701.04510, 0.41694431
701.07011, 0.41681402
701.09511, 0.41659575
701.12011, 0.41628645
701.14511, 0.41588344
701.17012, 0.41538441
701.19512, 0.41478740
701.22012, 0.41409089
701.24512, 0.41329377
701.27013, 0.41239537
701.29513, 0.41139550
701.32013, 0.41029443
701.34513, 0.40909297
701.37014, 0.40779244
701.39514, 0.40639472
701.42014, 0.40490226
701.44514, 0.40331809
701.47015, 0.40164590
701.49515, 0.39988995
701.52015, 0.39805521
701.54515, 0.39614726
701.57016, 0.39417239
701.59516, 0.39213756
701.62016, 0.39005041
701.64516, 0.38791926
701.67017, 0.38575312
701.69517, 0.38356165
701.72017, 0.38135517
701.74517, 0.37914459
701.77018, 0.37694141
701.79518, 0.37475768
701.82018, 0.37260592
701.84518, 0.37049908
701.87019, 0.36845044
701.89519, 0.36647357
701.92019, 0.36458221
701.94519, 0.36279017
701.97020, 0.36111124
701.99520, 0.35955906
702.02020, 0.35814701
702.04520, 0.35688805
702.07021, 0.35579463
702.09521, 0.35487853
702.12021, 0.35415071
702.14521, 0.35362122
702.17022, 0.35329902
702.19522, 0.35319188
702.22022, 0.35330626
702.24522, 0.35364720
702.27023, 0.35421822
702.29523, 0.35502123
702.32023, 0.35605649
702.34523, 0.35732254
702.37024, 0.35881617
702.39524, 0.36053243
702.42024, 0.36246461
702.44524, 0.36460432
702.47025, 0.36694148
702.49525, 0.36946443
702.52025, 0.37216004
702.54525, 0.37501376
702.57026, 0.37800979
702.59526, 0.38113119
702.62026, 0.38436006
702.64526, 0.38767764
702.67027, 0.39106455
702.69527, 0.39450087
702.72027, 0.39796640
702.74527, 0.40144074
702.77028, 0.40490350
702.79528, 0.40833448
702.82028, 0.41171374
702.84528, 0.41502184
702.87029, 0.41823991
702.89529, 0.42134978
702.92029, 0.42433410
702.94529, 0.42717646
702.97030, 0.42986143
702.99530, 0.43237468
703.02030, 0.43470300
703.04530, 0.43683443
703.07031, 0.43875821
703.09531, 0.44046488
703.12031, 0.44194629
703.14531, 0.44319563
703.17032, 0.44420743
703.19532, 0.44497757
703.22032, 0.44550329
703.24532, 0.44578321
703.27033, 0.44581727
703.29533, 0.44560678
703.32033, 0.44515440
703.34533, 0.44446410
703.37034, 0.44354116
703.39534, 0.44239218
703.42034, 0.44102500
703.44534, 0.43944875
703.47035, 0.43767374
703.49535, 0.43571152
703.52035, 0.43357476
703.54535, 0.43127726
703.57036, 0.42883390
703.59536, 0.42626055
703.62036, 0.42357407
703.64536, 0.42079219
703.67037, 0.41793347
703.69537, 0.41501719
703.72037, 0.41206331
703.74537, 0.40909232
703.77038, 0.40612514
703.79538, 0.40318306
703.82038, 0.40028755
703.84538, 0.39746019
703.87039, 0.39472250
703.89539, 0.39209581
703.92039, 0.38960112
703.94539, 0.38725897
703.97040, 0.38508924
703.99540, 0.38311106
704.02040, 0.38134263
704.04540, 0.37980107
704.07041, 0.37850226
704.09541, 0.37746075
704.12041, 0.37668960
704.14541, 0.37620022
704.17042, 0.37600233
704.19542, 0.37610381
704.22042, 0.37651060
704.24542, 0.37722668
704.27043, 0.37825397
704.29543, 0.37959230
704.32043, 0.38123941
704.34543, 0.38319091
704.37044, 0.38544035
704.39544, 0.38797919
704.42044, 0.39079694
704.44544, 0.39388115
704.47045, 0.39721757
704.49545, 0.40079022
704.52045, 0.40458155
704.54545, 0.40857254
704.57046, 0.41274290
704.59546, 0.41707120
704.62046, 0.42153503
704.64546, 0.42611121
704.67047, 0.43077596
704.69547, 0.43550504
704.72047, 0.44027399
704.74547, 0.44505824
704.77048, 0.44983334
704.79548, 0.45457504
704.82048, 0.45925953
704.84548, 0.46386350
704.87049, 0.46836432
704.89549, 0.47274010
704.92049, 0.47696986
704.94549, 0.48103357
704.97050, 0.48491222
704.99550, 0.48858791
705.02050, 0.49204390
705.04550, 0.49526463
705.07051, 0.49823575
705.09551, 0.50094418
705.12051, 0.50337808
705.14551, 0.50552686
705.17052, 0.50738123
705.19552, 0.50893315
705.22052, 0.51017586
705.24552, 0.51110384
705.27053, 0.51171285
705.29553, 0.51199990
705.32053, 0.51196325
705.34553, 0.51160242
705.37054, 0.51091817
705.39554, 0.50991251
705.42054, 0.50858873
705.44554, 0.50695136
705.47055, 0.50500620
705.49555, 0.50276034
705.52055, 0.50022212
705.54555, 0.49740117
705.57056, 0.49430838
705.59556, 0.49095592
705.62056, 0.48735721
705.64556, 0.48352690
705.67057, 0.47948082
705.69557, 0.47523599
705.72057, 0.47081051
705.74557, 0.46622355
705.77058, 0.46149522
705.79558, 0.45664652
705.82058, 0.45169923
705.84558, 0.44667575
705.87059, 0.44159902
705.89559, 0.43649235
705.92059, 0.43137926
705.94559, 0.42628334
705.97060, 0.42122804
705.99560, 0.41623650
706.02060, 0.41133137
706.04560, 0.40653464
706.07061, 0.40186743
706.09561, 0.39734981
706.12061, 0.39300066
706.14561, 0.38883745
706.17062, 0.38487616
706.19562, 0.38113109
706.22062, 0.37761477
706.24562, 0.37433785
706.27063, 0.37130904
706.29563, 0.36853502
706.32063, 0.36602046
706.34563, 0.36376797
706.37064, 0.36177813
706.39564, 0.36004951
706.42064, 0.35857877
706.44564, 0.35736067
706.47065, 0.35638823
706.49565, 0.35565280
706.52065, 0.35514420
706.54565, 0.35485088
706.57066, 0.35476001
706.59566, 0.35485771
706.62066, 0.35512913
706.64566, 0.35555869
706.67067, 0.35613017
706.69567, 0.35682694
706.72067, 0.35763207
706.74567, 0.35852849
706.77068, 0.35949915
706.79568, 0.36052716
706.82068, 0.36159590
706.84568, 0.36268915
706.87069, 0.36379124
706.89569, 0.36488707
706.92069, 0.36596227
706.94569, 0.36700326
706.97070, 0.36799731
706.99570, 0.36893260
707.02070, 0.36979829
707.04570, 0.37058454
707.07071, 0.37128257
707.09571, 0.37188466
707.12071, 0.37238416
707.14571, 0.37277554
707.17072, 0.37305435
707.19572, 0.37321726
707.22072, 0.37326202
707.24572, 0.37318746
707.27073, 0.37299347
707.29573, 0.37268098
707.32073, 0.37225195
707.34573, 0.37170931
707.37074, 0.37105695
707.39574, 0.37029968
707.42074, 0.36944318
707.44574, 0.36849400
707.47075, 0.36745944
707.49575, 0.36634758
707.52075, 0.36516718
707.54575, 0.36392767
707.57076, 0.36263905
707.59576, 0.36131186
707.62076, 0.35995714
707.64576, 0.35858631
707.67077, 0.35721119
707.69577, 0.35584387
707.72077, 0.35449667
707.74577, 0.35318208
707.77078, 0.35191267
707.79578, 0.35070105
707.82078, 0.34955978
707.84578, 0.34850130
707.87079, 0.34753788
707.89579, 0.34668149
707.92079, 0.34594381
707.94579, 0.34533609
707.97080, 0.34486910
707.99580, 0.34455307
708.02080, 0.34439759
708.04580, 0.34441156
708.07081, 0.34460314
708.09581, 0.34497961
708.12081, 0.34554740
708.14581, 0.34631196
708.17082, 0.34727773
708.19582, 0.34844808
708.22082, 0.34982528
708.24582, 0.35141045
708.27083, 0.35320349
708.29583, 0.35520312
708.32083, 0.35740683
708.34583, 0.35981085
708.37084, 0.36241021
708.39584, 0.36519868
708.42084, 0.36816886
708.44584, 0.37131217
708.47085, 0.37461892
708.49585, 0.37807835
708.52085, 0.38167870
708.54585, 0.38540729
708.57086, 0.38925062
708.59586, 0.39319442
708.62086, 0.39722380
708.64586, 0.40132331
708.67087, 0.40547710
708.69587, 0.40966899
708.72087, 0.41388262
708.74587, 0.41810155
708.77088, 0.42230938
708.79588, 0.42648986
708.82088, 0.43062703
708.84588, 0.43470525
708.87089, 0.43870941
708.89589, 0.44262491
708.92089, 0.44643785
708.94589, 0.45013501
708.97090, 0.45370399
708.99590, 0.45713326
709.02090, 0.46041218
709.04590, 0.46353106
709.07091, 0.46648120
709.09591, 0.46925492
709.12091, 0.47184556
709.14591, 0.47424749
709.17092, 0.47645614
709.19592, 0.47846795
709.22092, 0.48028040
709.24592, 0.48189198
709.27093, 0.48330214
709.29593, 0.48451131
709.32093, 0.48552081
709.34593, 0.48633288
709.37094, 0.48695057
709.39594, 0.48737775
709.42094, 0.48761901
709.44594, 0.48767966
709.47095, 0.48756562
709.49595, 0.48728343
709.52095, 0.48684011
709.54595, 0.48624316
709.57096, 0.48550048
709.59596, 0.48462030
709.62096, 0.48361110
709.64596, 0.48248159
709.67097, 0.48124058
709.69597, 0.47989700
709.72097, 0.47845976
709.74597, 0.47693772
709.77098, 0.47533966
709.79598, 0.47367417
709.82098, 0.47194967
709.84598, 0.47017430
709.87099, 0.46835591
709.89599, 0.46650201
709.92099, 0.46461978
709.94599, 0.46271598
709.97100, 0.46079697
709.99600, 0.45886871
710.02100, 0.45693671
710.04600, 0.45500606
710.07101, 0.45308140
710.09601, 0.45116695
710.12101, 0.44926652
710.14601, 0.44738350
710.17102, 0.44552088
710.19602, 0.44368128
710.22102, 0.44186696
710.24602, 0.44007986
710.27103, 0.43832155
710.29603, 0.43659334
710.32103, 0.43489624
710.34603, 0.43323098
710.37104, 0.43159806
710.39604, 0.42999774
710.42104, 0.42843003
710.44604, 0.42689475
710.47105, 0.42539150
710.49605, 0.42391970
710.52105, 0.42247855
710.54605, 0.42106709
710.57106, 0.41968414
710.59606, 0.41832837
710.62106, 0.41699823
710.64606, 0.41569204
710.67107, 0.41440789
710.69607, 0.41314374
710.72107, 0.41189735
710.74607, 0.41066632
710.77108, 0.40944812
710.79608, 0.40824005
710.82108, 0.40703927
710.84608, 0.40584283
710.87109, 0.40464769
710.89609, 0.40345071
710.92109, 0.40224869
710.94609, 0.40103839
710.97110, 0.39981657
710.99610, 0.39858001
711.02110, 0.39732552
711.04610, 0.39605000
711.07111, 0.39475047
711.09611, 0.39342408
711.12111, 0.39206818
711.14611, 0.39068031
711.17112, 0.38925828
711.19612, 0.38780018
711.22112, 0.38630438
711.24612, 0.38476964
711.27113, 0.38319505
711.29613, 0.38158013
711.32113, 0.37992479
711.34613, 0.37822940
711.37114, 0.37649478
711.39614, 0.37472223
711.42114, 0.37291351
711.44614, 0.37107091
711.47115, 0.36919717
711.49615, 0.36729554
711.52115, 0.36536978
711.54615, 0.36342410
711.57116, 0.36146319
711.59616, 0.35949220
711.62116, 0.35751671
711.64616, 0.35554270
711.67117, 0.35357654
711.69617, 0.35162496
711.72117, 0.34969501
711.74617, 0.34779402
711.77118, 0.34592955
711.79618, 0.34410940
711.82118, 0.34234149
711.84618, 0.34063387
711.87119, 0.33899465
711.89619, 0.33743195
711.92119, 0.33595386
711.94619, 0.33456837
711.97120, 0.33328332
711.99620, 0.33210635
712.02120, 0.33104485
712.04620, 0.33010590
712.07121, 0.32929621
712.09621, 0.32862206
712.12121, 0.32808929
712.14621, 0.32770319
712.17122, 0.32746849
712.19622, 0.32738931
712.22122, 0.32746911
712.24622, 0.32771063
712.27123, 0.32811591
712.29623, 0.32868620
712.32123, 0.32942197
712.34623, 0.33032286
712.37124, 0.33138770
712.39624, 0.33261447
712.42124, 0.33400030
712.44624, 0.33554149
712.47125, 0.33723351
712.49625, 0.33907102
712.52125, 0.34104787
712.54625, 0.34315716
712.57126, 0.34539126
712.59626, 0.34774189
712.62126, 0.35020009
712.64626, 0.35275635
712.67127, 0.35540064
712.69627, 0.35812248
712.72127, 0.36091099
712.74627, 0.36375500
712.77128, 0.36664308
712.79628, 0.36956364
712.82128, 0.37250503
712.84628, 0.37545555
712.87129, 0.37840360
712.89629, 0.38133770
712.92129, 0.38424659
712.94629, 0.38711931
712.97130, 0.38994522
712.99630, 0.39271413
713.02130, 0.39541629
713.04630, 0.39804252
713.07131, 0.40058418
713.09631, 0.40303327
713.12131, 0.40538245
713.14631, 0.40762508
713.17132, 0.40975525
713.19632, 0.41176779
713.22132, 0.41365831
713.24632, 0.41542319
713.27133, 0.41705961
713.29633, 0.41856555
713.32133, 0.41993980
713.34633, 0.42118191
713.37134, 0.42229224
713.39634, 0.42327192
713.42134, 0.42412285
713.44634, 0.42484763
713.47135, 0.42544963
713.49635, 0.42593287
713.52135, 0.42630208
713.54635, 0.42656258
713.57136, 0.42672033
713.59636, 0.42678184
713.62136, 0.42675416
713.64636, 0.42664483
713.67137, 0.42646186
713.69637, 0.42621364
713.72137, 0.42590895
713.74637, 0.42555687
713.77138, 0.42516679
713.79638, 0.42474829
713.82138, 0.42431114
713.84638, 0.42386523
713.87139, 0.42342054
713.89639, 0.42298706
713.92139, 0.42257475
713.94639, 0.42219350
713.97140, 0.42185306
713.99640, 0.42156297
714.02140, 0.42133257
714.04640, 0.42117088
714.07141, 0.42108656
714.09641, 0.42108791
714.12141, 0.42118275
714.14641, 0.42137842
714.17142, 0.42168169
714.19642, 0.42209876
714.22142, 0.42263518
714.24642, 0.42329581
714.27143, 0.42408480
714.29643, 0.42500555
714.32143, 0.42606065
714.34643, 0.42725187
714.37144, 0.42858015
714.39644, 0.43004554
714.42144, 0.43164721
714.44644, 0.43338345
714.47145, 0.43525164
714.49645, 0.43724825
714.52145, 0.43936887
714.54645, 0.44160821
714.57146, 0.44396011
714.59646, 0.44641757
714.62146, 0.44897280
714.64646, 0.45161724
714.67147, 0.45434160
714.69647, 0.45713591
714.72147, 0.45998961
714.74647, 0.46289155
714.77148, 0.46583008
714.79648, 0.46879314
714.82148, 0.47176829
714.84648, 0.47474278
714.87149, 0.47770368
714.89649, 0.48063787
714.92149, 0.48353216
714.94649, 0.48637336
714.97150, 0.48914832
714.99650, 0.49184405
715.02150, 0.49444770
715.04650, 0.49694672
715.07151, 0.49932883
715.09651, 0.50158213
