wavelength [nm], relative absorbance
574.91749, 0.65544251
574.93249, 0.65394099
574.94749, 0.65238851
574.96250, 0.65078669
574.97750, 0.64913718
574.99250, 0.64744172
575.00750, 0.64570205
575.02250, 0.64391998
575.03750, 0.64209734
575.05251, 0.64023602
575.06751, 0.63833793
575.08251, 0.63640500
575.09751, 0.63443922
575.11251, 0.63244256
575.12751, 0.63041707
575.14251, 0.62836476
575.15752, 0.62628771
575.17252, 0.62418799
575.18752, 0.62206768
575.20252, 0.61992886
575.21752, 0.61777366
575.23252, 0.61560416
575.24752, 0.61342247
575.26253, 0.61123070
575.27753, 0.60903095
575.29253, 0.60682531
575.30753, 0.60461586
575.32253, 0.60240469
575.33753, 0.60019384
575.35254, 0.59798536
575.36754, 0.59578126
575.38254, 0.59358357
575.39754, 0.59139424
575.41254, 0.58921524
575.42754, 0.58704849
575.44254, 0.58489589
575.45755, 0.58275930
575.47255, 0.58064055
575.48755, 0.57854145
575.50255, 0.57646375
575.51755, 0.57440917
575.53255, 0.57237939
575.54755, 0.57037606
575.56256, 0.56840078
575.57756, 0.56645510
575.59256, 0.56454053
575.60756, 0.56265854
575.62256, 0.56081055
575.63756, 0.55899792
575.65257, 0.55722198
575.66757, 0.55548400
575.68257, 0.55378520
575.69757, 0.55212677
575.71257, 0.55050982
575.72757, 0.54893543
575.74257, 0.54740461
575.75758, 0.54591835
575.77258, 0.54447755
575.78758, 0.54308309
575.80258, 0.54173578
575.81758, 0.54043639
575.83258, 0.53918564
575.84758, 0.53798419
575.86259, 0.53683265
575.87759, 0.53573160
575.89259, 0.53468155
575.90759, 0.53368296
575.92259, 0.53273626
575.93759, 0.53184182
575.95260, 0.53099997
575.96760, 0.53021098
575.98260, 0.52947510
575.99760, 0.52879252
576.01260, 0.52816337
576.02760, 0.52758778
576.04260, 0.52706579
576.05761, 0.52659745
576.07261, 0.52618272
576.08761, 0.52582157
576.10261, 0.52551388
576.11761, 0.52525954
576.13261, 0.52505838
576.14761, 0.52491020
576.16262, 0.52481476
576.17762, 0.52477180
576.19262, 0.52478103
576.20762, 0.52484211
576.22262, 0.52495468
576.23762, 0.52511836
576.25263, 0.52533273
576.26763, 0.52559735
576.28263, 0.52591174
576.29763, 0.52627542
576.31263, 0.52668786
576.32763, 0.52714853
576.34263, 0.52765684
576.35764, 0.52821222
576.37264, 0.52881406
576.38764, 0.52946172
576.40264, 0.53015455
576.41764, 0.53089188
576.43264, 0.53167302
576.44764, 0.53249725
576.46265, 0.53336386
576.47765, 0.53427209
576.49265, 0.53522119
576.50765, 0.53621037
576.52265, 0.53723883
576.53765, 0.53830577
576.55266, 0.53941035
576.56766, 0.54055173
576.58266, 0.54172905
576.59766, 0.54294143
576.61266, 0.54418798
576.62766, 0.54546780
576.64266, 0.54677997
576.65767, 0.54812355
576.67267, 0.54949758
576.68767, 0.55090112
576.70267, 0.55233317
576.71767, 0.55379274
576.73267, 0.55527882
576.74767, 0.55679040
576.76268, 0.55832643
576.77768, 0.55988586
576.79268, 0.56146763
576.80768, 0.56307065
576.82268, 0.56469383
576.83768, 0.56633607
576.85269, 0.56799623
576.86769, 0.56967319
576.88269, 0.57136579
576.89769, 0.57307286
576.91269, 0.57479323
576.92769, 0.57652570
576.94269, 0.57826907
576.95770, 0.58002212
576.97270, 0.58178361
576.98770, 0.58355230
577.00270, 0.58532693
577.01770, 0.58710624
577.03270, 0.58888894
577.04770, 0.59067373
577.06271, 0.59245932
577.07771, 0.59424439
577.09271, 0.59602762
577.10771, 0.59780767
577.12271, 0.59958320
577.13771, 0.60135286
577.15272, 0.60311529
577.16772, 0.60486914
577.18272, 0.60661302
577.19772, 0.60834558
577.21272, 0.61006543
577.22772, 0.61177118
577.24272, 0.61346146
577.25773, 0.61513489
577.27273, 0.61679007
577.28773, 0.61842564
577.30273, 0.62004021
577.31773, 0.62163239
577.33273, 0.62320084
577.34773, 0.62474417
577.36274, 0.62626103
577.37774, 0.62775008
577.39274, 0.62920997
577.40774, 0.63063939
577.42274, 0.63203702
577.43774, 0.63340155
577.45275, 0.63473172
577.46775, 0.63602625
577.48275, 0.63728390
577.49775, 0.63850344
577.51275, 0.63968368
577.52775, 0.64082343
577.54275, 0.64192154
577.55776, 0.64297689
577.57276, 0.64398837
577.58776, 0.64495492
577.60276, 0.64587550
577.61776, 0.64674911
577.63276, 0.64757478
577.64776, 0.64835157
577.66277, 0.64907859
577.67777, 0.64975497
577.69277, 0.65037991
577.70777, 0.65095263
577.72277, 0.65147239
577.73777, 0.65193851
577.75278, 0.65235033
577.76778, 0.65270727
577.78278, 0.65300877
577.79778, 0.65325434
577.81278, 0.65344352
577.82778, 0.65357590
577.84278, 0.65365115
577.85779, 0.65366897
577.87279, 0.65362911
577.88779, 0.65353138
577.90279, 0.65337565
577.91779, 0.65316184
577.93279, 0.65288993
577.94779, 0.65255994
577.96280, 0.65217197
577.97780, 0.65172617
577.99280, 0.65122273
578.00780, 0.65066191
578.02280, 0.65004404
578.03780, 0.64936948
578.05281, 0.64863867
578.06781, 0.64785208
578.08281, 0.64701028
578.09781, 0.64611384
578.11281, 0.64516344
578.12781, 0.64415977
578.14281, 0.64310361
578.15782, 0.64199577
578.17282, 0.64083711
578.18782, 0.63962857
578.20282, 0.63837111
578.21782, 0.63706576
578.23282, 0.63571360
578.24782, 0.63431573
578.26283, 0.63287333
578.27783, 0.63138760
578.29283, 0.62985981
578.30783, 0.62829125
578.32283, 0.62668326
578.33783, 0.62503721
578.35284, 0.62335453
578.36784, 0.62163666
578.38284, 0.61988509
578.39784, 0.61810134
578.41284, 0.61628696
578.42784, 0.61444353
578.44284, 0.61257266
578.45785, 0.61067596
578.47285, 0.60875511
578.48785, 0.60681178
578.50285, 0.60484765
578.51785, 0.60286445
578.53285, 0.60086391
578.54785, 0.59884776
578.56286, 0.59681776
578.57786, 0.59477568
578.59286, 0.59272327
578.60786, 0.59066233
578.62286, 0.58859463
578.63786, 0.58652194
578.65287, 0.58444605
578.66787, 0.58236874
578.68287, 0.58029178
578.69787, 0.57821693
578.71287, 0.57614595
578.72787, 0.57408060
578.74287, 0.57202261
578.75788, 0.56997369
578.77288, 0.56793556
578.78788, 0.56590991
578.80288, 0.56389839
578.81788, 0.56190268
578.83288, 0.55992438
578.84788, 0.55796511
578.86289, 0.55602644
578.87789, 0.55410993
578.89289, 0.55221709
578.90789, 0.55034943
578.92289, 0.54850840
578.93789, 0.54669544
578.95290, 0.54491195
578.96790, 0.54315928
578.98290, 0.54143878
578.99790, 0.53975174
579.01290, 0.53809940
579.02790, 0.53648300
579.04290, 0.53490371
579.05791, 0.53336268
579.07291, 0.53186100
579.08791, 0.53039974
579.10291, 0.52897992
579.11791, 0.52760253
579.13291, 0.52626848
579.14791, 0.52497869
579.16292, 0.52373401
579.17792, 0.52253525
579.19292, 0.52138317
579.20792, 0.52027850
579.22292, 0.51922193
579.23792, 0.51821408
579.25293, 0.51725557
579.26793, 0.51634694
579.28293, 0.51548870
579.29793, 0.51468133
579.31293, 0.51392524
579.32793, 0.51322082
579.34293, 0.51256842
579.35794, 0.51196833
579.37294, 0.51142081
579.38794, 0.51092608
579.40294, 0.51048432
579.41794, 0.51009567
579.43294, 0.50976021
579.44794, 0.50947802
579.46295, 0.50924910
579.47795, 0.50907345
579.49295, 0.50895099
579.50795, 0.50888165
579.52295, 0.50886529
579.53795, 0.50890174
579.55296, 0.50899080
579.56796, 0.50913222
579.58296, 0.50932575
579.59796, 0.50957106
579.61296, 0.50986783
579.62796, 0.51021567
579.64296, 0.51061418
579.65797, 0.51106292
579.67297, 0.51156142
579.68797, 0.51210917
579.70297, 0.51270566
579.71797, 0.51335031
579.73297, 0.51404253
579.74797, 0.51478170
579.76298, 0.51556718
579.77798, 0.51639828
579.79298, 0.51727430
579.80798, 0.51819450
579.82298, 0.51915814
579.83798, 0.52016442
579.85299, 0.52121252
579.86799, 0.52230162
579.88299, 0.52343084
579.89799, 0.52459931
579.91299, 0.52580611
579.92799, 0.52705030
579.94299, 0.52833092
579.95800, 0.52964699
579.97300, 0.53099751
579.98800, 0.53238144
580.00300, 0.53379774
580.01800, 0.53524533
580.03300, 0.53672312
580.04800, 0.53822999
580.06301, 0.53976482
580.07801, 0.54132644
580.09301, 0.54291368
580.10801, 0.54452536
580.12301, 0.54616025
580.13801, 0.54781712
580.15302, 0.54949474
580.16802, 0.55119183
580.18302, 0.55290711
580.19802, 0.55463929
580.21302, 0.55638705
580.22802, 0.55814906
580.24302, 0.55992400
580.25803, 0.56171049
580.27303, 0.56350717
580.28803, 0.56531267
580.30303, 0.56712559
580.31803, 0.56894453
580.33303, 0.57076808
580.34803, 0.57259482
580.36304, 0.57442333
580.37804, 0.57625218
580.39304, 0.57807991
580.40804, 0.57990510
580.42304, 0.58172628
580.43804, 0.58354202
580.45305, 0.58535085
580.46805, 0.58715133
580.48305, 0.58894200
580.49805, 0.59072142
580.51305, 0.59248813
580.52805, 0.59424070
580.54305, 0.59597769
580.55806, 0.59769766
580.57306, 0.59939920
580.58806, 0.60108090
580.60306, 0.60274136
580.61806, 0.60437918
580.63306, 0.60599300
580.64806, 0.60758145
580.66307, 0.60914320
580.67807, 0.61067693
580.69307, 0.61218132
580.70807, 0.61365510
580.72307, 0.61509700
580.73807, 0.61650580
580.75308, 0.61788029
580.76808, 0.61921927
580.78308, 0.62052161
580.79808, 0.62178617
580.81308, 0.62301187
580.82808, 0.62419764
580.84308, 0.62534245
580.85809, 0.62644534
580.87309, 0.62750533
580.88809, 0.62852151
580.90309, 0.62949302
580.91809, 0.63041901
580.93309, 0.63129870
580.94809, 0.63213134
580.96310, 0.63291622
580.97810, 0.63365268
580.99310, 0.63434012
581.00810, 0.63497796
581.02310, 0.63556569
581.03810, 0.63610283
581.05311, 0.63658897
581.06811, 0.63702374
581.08311, 0.63740682
581.09811, 0.63773794
581.11311, 0.63801688
581.12811, 0.63824348
581.14311, 0.63841764
581.15812, 0.63853928
581.17312, 0.63860841
581.18812, 0.63862506
581.20312, 0.63858935
581.21812, 0.63850141
581.23312, 0.63836147
581.24812, 0.63816976
581.26313, 0.63792661
581.27813, 0.63763237
581.29313, 0.63728745
581.30813, 0.63689231
581.32313, 0.63644747
581.33813, 0.63595349
581.35314, 0.63541096
581.36814, 0.63482056
581.38314, 0.63418297
581.39814, 0.63349895
581.41314, 0.63276928
581.42814, 0.63199480
581.44314, 0.63117638
581.45815, 0.63031493
581.47315, 0.62941142
581.48815, 0.62846682
581.50315, 0.62748217
581.51815, 0.62645852
581.53315, 0.62539696
581.54815, 0.62429863
581.56316, 0.62316466
581.57816, 0.62199624
581.59316, 0.62079458
581.60816, 0.61956089
581.62316, 0.61829643
581.63816, 0.61700248
581.65317, 0.61568030
581.66817, 0.61433122
581.68317, 0.61295654
581.69817, 0.61155760
581.71317, 0.61013573
581.72817, 0.60869228
581.74317, 0.60722860
581.75818, 0.60574606
581.77318, 0.60424600
581.78818, 0.60272980
581.80318, 0.60119880
581.81818, 0.59965437
581.83318, 0.59809786
581.84818, 0.59653060
581.86319, 0.59495394
581.87819, 0.59336919
581.89319, 0.59177767
581.90819, 0.59018068
581.92319, 0.58857950
581.93819, 0.58697540
581.95320, 0.58536962
581.96820, 0.58376339
581.98320, 0.58215793
581.99820, 0.58055441
582.01320, 0.57895400
582.02820, 0.57735783
582.04320, 0.57576703
582.05821, 0.57418266
582.07321, 0.57260580
582.08821, 0.57103748
582.10321, 0.56947869
582.11821, 0.56793040
582.13321, 0.56639356
582.14821, 0.56486909
582.16322, 0.56335786
582.17822, 0.56186071
582.19322, 0.56037848
582.20822, 0.55891194
582.22322, 0.55746186
582.23822, 0.55602895
582.25323, 0.55461390
582.26823, 0.55321739
582.28323, 0.55184003
582.29823, 0.55048242
582.31323, 0.54914514
582.32823, 0.54782873
582.34323, 0.54653369
582.35824, 0.54526050
582.37324, 0.54400961
582.38824, 0.54278146
582.40324, 0.54157643
582.41824, 0.54039491
582.43324, 0.53923723
582.44824, 0.53810373
582.46325, 0.53699470
582.47825, 0.53591042
582.49325, 0.53485115
582.50825, 0.53381713
582.52325, 0.53280857
582.53825, 0.53182568
582.55326, 0.53086863
582.56826, 0.52993760
582.58326, 0.52903275
582.59826, 0.52815420
582.61326, 0.52730209
582.62826, 0.52647654
582.64326, 0.52567766
582.65827, 0.52490553
582.67327, 0.52416026
582.68827, 0.52344192
582.70327, 0.52275060
582.71827, 0.52208637
582.73327, 0.52144930
582.74827, 0.52083945
582.76328, 0.52025689
582.77828, 0.51970169
582.79328, 0.51917391
582.80828, 0.51867362
582.82328, 0.51820087
582.83828, 0.51775574
582.85329, 0.51733831
582.86829, 0.51694864
582.88329, 0.51658681
582.89829, 0.51625290
582.91329, 0.51594699
582.92829, 0.51566919
582.94329, 0.51541957
582.95830, 0.51519825
582.97330, 0.51500532
582.98830, 0.51484089
583.00330, 0.51470508
583.01830, 0.51459800
583.03330, 0.51451978
583.04830, 0.51447054
583.06331, 0.51445041
583.07831, 0.51445953
583.09331, 0.51449803
583.10831, 0.51456604
583.12331, 0.51466371
583.13831, 0.51479117
583.15332, 0.51494857
583.16832, 0.51513603
583.18332, 0.51535371
583.19832, 0.51560172
583.21332, 0.51588020
583.22832, 0.51618928
583.24332, 0.51652906
583.25833, 0.51689967
583.27333, 0.51730120
583.28833, 0.51773375
583.30333, 0.51819740
583.31833, 0.51869223
583.33333, 0.51921828
583.34833, 0.51977560
583.36334, 0.52036423
583.37834, 0.52098416
583.39334, 0.52163540
583.40834, 0.52231791
583.42334, 0.52303165
583.43834, 0.52377655
583.45335, 0.52455252
583.46835, 0.52535944
583.48335, 0.52619716
583.49835, 0.52706552
583.51335, 0.52796432
583.52835, 0.52889333
583.54335, 0.52985231
583.55836, 0.53084096
583.57336, 0.53185897
583.58836, 0.53290599
583.60336, 0.53398164
583.61836, 0.53508550
583.63336, 0.53621712
583.64836, 0.53737603
583.66337, 0.53856169
583.67837, 0.53977355
583.69337, 0.54101103
583.70837, 0.54227350
583.72337, 0.54356030
583.73837, 0.54487072
583.75338, 0.54620403
583.76838, 0.54755947
583.78338, 0.54893624
583.79838, 0.55033348
583.81338, 0.55175033
583.82838, 0.55318587
583.84338, 0.55463918
583.85839, 0.55610927
583.87339, 0.55759514
583.88839, 0.55909575
583.90339, 0.56061005
583.91839, 0.56213693
583.93339, 0.56367528
583.94839, 0.56522394
583.96340, 0.56678176
583.97840, 0.56834754
583.99340, 0.56992006
584.00840, 0.57149808
584.02340, 0.57308036
584.03840, 0.57466563
584.05341, 0.57625260
584.06841, 0.57783998
584.08341, 0.57942645
584.09841, 0.58101071
584.11341, 0.58259142
584.12841, 0.58416727
584.14341, 0.58573692
584.15842, 0.58729904
584.17342, 0.58885229
584.18842, 0.59039536
584.20342, 0.59192692
584.21842, 0.59344565
584.23342, 0.59495025
584.24842, 0.59643943
584.26343, 0.59791190
584.27843, 0.59936641
584.29343, 0.60080171
584.30843, 0.60221656
584.32343, 0.60360976
584.33843, 0.60498013
584.35344, 0.60632652
584.36844, 0.60764778
584.38344, 0.60894282
584.39844, 0.61021056
584.41344, 0.61144996
584.42844, 0.61266002
584.44344, 0.61383975
584.45845, 0.61498821
584.47345, 0.61610451
584.48845, 0.61718778
584.50345, 0.61823719
584.51845, 0.61925194
584.53345, 0.62023131
584.54845, 0.62117457
584.56346, 0.62208106
584.57846, 0.62295015
584.59346, 0.62378128
584.60846, 0.62457389
584.62346, 0.62532749
584.63846, 0.62604162
584.65347, 0.62671588
584.66847, 0.62734990
584.68347, 0.62794334
584.69847, 0.62849592
584.71347, 0.62900740
584.72847, 0.62947758
584.74347, 0.62990628
584.75848, 0.63029338
584.77348, 0.63063881
584.78848, 0.63094249
584.80348, 0.63120444
584.81848, 0.63142466
584.83348, 0.63160321
584.84848, 0.63174019
584.86349, 0.63183571
584.87849, 0.63188992
584.89349, 0.63190301
584.90849, 0.63187518
584.92349, 0.63180666
584.93849, 0.63169772
584.95350, 0.63154863
584.96850, 0.63135969
584.98350, 0.63113124
584.99850, 0.63086361
585.01350, 0.63055715
585.02850, 0.63021225
585.04350, 0.62982928
585.05851, 0.62940866
585.07351, 0.62895078
585.08851, 0.62845607
585.10351, 0.62792496
585.11851, 0.62735788
585.13351, 0.62675528
585.14851, 0.62611759
585.16352, 0.62544526
585.17852, 0.62473875
585.19352, 0.62399850
585.20852, 0.62322497
585.22352, 0.62241860
585.23852, 0.62157984
585.25353, 0.62070913
585.26853, 0.61980692
585.28353, 0.61887364
585.29853, 0.61790972
585.31353, 0.61691560
585.32853, 0.61589169
585.34353, 0.61483841
585.35854, 0.61375618
585.37354, 0.61264540
585.38854, 0.61150648
585.40354, 0.61033981
585.41854, 0.60914578
585.43354, 0.60792479
585.44854, 0.60667721
585.46355, 0.60540343
585.47855, 0.60410383
585.49355, 0.60277878
585.50855, 0.60142866
585.52355, 0.60005384
585.53855, 0.59865471
585.55356, 0.59723163
585.56856, 0.59578500
585.58356, 0.59431519
585.59856, 0.59282261
585.61356, 0.59130764
585.62856, 0.58977069
585.64356, 0.58821219
585.65857, 0.58663256
585.67357, 0.58503224
585.68857, 0.58341168
585.70357, 0.58177135
585.71857, 0.58011174
585.73357, 0.57843336
585.74857, 0.57673672
585.76358, 0.57502238
585.77858, 0.57329090
585.79358, 0.57154288
585.80858, 0.56977894
585.82358, 0.56799972
585.83858, 0.56620590
585.85359, 0.56439818
585.86859, 0.56257730
585.88359, 0.56074402
585.89859, 0.55889916
585.91359, 0.55704353
585.92859, 0.55517802
585.94359, 0.55330353
585.95860, 0.55142100
585.97360, 0.54953141
585.98860, 0.54763578
586.00360, 0.54573518
586.01860, 0.54383069
586.03360, 0.54192344
586.04860, 0.54001462
586.06361, 0.53810544
586.07861, 0.53619714
586.09361, 0.53429103
586.10861, 0.53238842
586.12361, 0.53049069
586.13861, 0.52859923
586.15362, 0.52671550
586.16862, 0.52484096
586.18362, 0.52297712
586.19862, 0.52112554
586.21362, 0.51928777
586.22862, 0.51746544
586.24362, 0.51566017
586.25863, 0.51387363
586.27363, 0.51210751
586.28863, 0.51036350
586.30363, 0.50864336
586.31863, 0.50694883
586.33363, 0.50528168
586.34863, 0.50364370
586.36364, 0.50203668
586.37864, 0.50046242
586.39364, 0.49892275
586.40864, 0.49741947
586.42364, 0.49595441
586.43864, 0.49452939
586.45365, 0.49314621
586.46865, 0.49180669
586.48365, 0.49051262
586.49865, 0.48926579
586.51365, 0.48806795
586.52865, 0.48692086
586.54365, 0.48582624
586.55866, 0.48478578
586.57366, 0.48380115
586.58866, 0.48287399
586.60366, 0.48200589
586.61866, 0.48119841
586.63366, 0.48045308
586.64866, 0.47977135
586.66367, 0.47915465
586.67867, 0.47860436
586.69367, 0.47812178
586.70867, 0.47770817
586.72367, 0.47736473
586.73867, 0.47709260
586.75368, 0.47689283
586.76868, 0.47676643
586.78368, 0.47671431
586.79868, 0.47673733
586.81368, 0.47683625
586.82868, 0.47701179
586.84368, 0.47726454
586.85869, 0.47759503
586.87369, 0.47800371
586.88869, 0.47849093
586.90369, 0.47905697
586.91869, 0.47970199
586.93369, 0.48042609
586.94869, 0.48122925
586.96370, 0.48211137
586.97870, 0.48307226
586.99370, 0.48411162
587.00870, 0.48522906
587.02370, 0.48642409
587.03870, 0.48769613
587.05371, 0.48904450
587.06871, 0.49046841
587.08371, 0.49196699
587.09871, 0.49353927
587.11371, 0.49518418
587.12871, 0.49690054
587.14371, 0.49868711
587.15872, 0.50054251
587.17372, 0.50246532
587.18872, 0.50445399
587.20372, 0.50650688
587.21872, 0.50862229
587.23372, 0.51079841
587.24872, 0.51303335
587.26373, 0.51532514
587.27873, 0.51767174
587.29373, 0.52007102
587.30873, 0.52252077
587.32373, 0.52501872
587.33873, 0.52756253
587.35374, 0.53014978
587.36874, 0.53277800
587.38374, 0.53544466
587.39874, 0.53814716
587.41374, 0.54088286
587.42874, 0.54364905
587.44374, 0.54644300
587.45875, 0.54926192
587.47375, 0.55210298
587.48875, 0.55496332
587.50375, 0.55784004
587.51875, 0.56073023
587.53375, 0.56363092
587.54875, 0.56653917
587.56376, 0.56945197
587.57876, 0.57236634
587.59376, 0.57527927
587.60876, 0.57818776
587.62376, 0.58108879
587.63876, 0.58397936
587.65377, 0.58685647
587.66877, 0.58971714
587.68377, 0.59255839
587.69877, 0.59537729
587.71377, 0.59817091
587.72877, 0.60093635
587.74377, 0.60367074
587.75878, 0.60637126
587.77378, 0.60903511
587.78878, 0.61165956
587.80378, 0.61424189
587.81878, 0.61677947
587.83378, 0.61926970
587.84878, 0.62171003
587.86379, 0.62409799
587.87879, 0.62643116
587.89379, 0.62870720
587.90879, 0.63092383
587.92379, 0.63307884
587.93879, 0.63517009
587.95380, 0.63719555
587.96880, 0.63915322
587.98380, 0.64104122
587.99880, 0.64285775
588.01380, 0.64460107
588.02880, 0.64626957
588.04380, 0.64786170
588.05881, 0.64937601
588.07381, 0.65081115
588.08881, 0.65216585
588.10381, 0.65343895
588.11881, 0.65462938
588.13381, 0.65573618
588.14881, 0.65675846
588.16382, 0.65769547
588.17882, 0.65854652
588.19382, 0.65931104
588.20882, 0.65998857
588.22382, 0.66057872
588.23882, 0.66108123
588.25383, 0.66149593
588.26883, 0.66182274
588.28383, 0.66206168
588.29883, 0.66221288
588.31383, 0.66227655
588.32883, 0.66225302
588.34383, 0.66214270
588.35884, 0.66194607
588.37384, 0.66166375
588.38884, 0.66129641
588.40384, 0.66084483
588.41884, 0.66030987
588.43384, 0.65969248
588.44884, 0.65899369
588.46385, 0.65821460
588.47885, 0.65735640
588.49385, 0.65642036
588.50885, 0.65540782
588.52385, 0.65432018
588.53885, 0.65315894
588.55386, 0.65192562
588.56886, 0.65062184
588.58386, 0.64924927
588.59886, 0.64780963
588.61386, 0.64630472
588.62886, 0.64473635
588.64386, 0.64310642
588.65887, 0.64141685
588.67387, 0.63966961
588.68887, 0.63786672
588.70387, 0.63601022
588.71887, 0.63410220
588.73387, 0.63214476
588.74887, 0.63014005
588.76388, 0.62809023
588.77888, 0.62599749
588.79388, 0.62386402
588.80888, 0.62169204
588.82388, 0.61948378
588.83888, 0.61724148
588.85389, 0.61496738
588.86889, 0.61266372
588.88389, 0.61033275
588.89889, 0.60797672
588.91389, 0.60559785
588.92889, 0.60319837
588.94389, 0.60078050
588.95890, 0.59834644
588.97390, 0.59589838
588.98890, 0.59343846
589.00390, 0.59096885
589.01890, 0.58849165
589.03390, 0.58600896
589.04890, 0.58352284
589.06391, 0.58103532
589.07891, 0.57854841
589.09391, 0.57606406
589.10891, 0.57358421
589.12391, 0.57111074
589.13891, 0.56864551
589.15392, 0.56619033
589.16892, 0.56374696
589.18392, 0.56131712
589.19892, 0.55890249
589.21392, 0.55650470
589.22892, 0.55412533
589.24392, 0.55176592
589.25893, 0.54942796
589.27393, 0.54711287
589.28893, 0.54482206
589.30393, 0.54255684
589.31893, 0.54031852
589.33393, 0.53810831
589.34893, 0.53592741
589.36394, 0.53377694
589.37894, 0.53165799
589.39394, 0.52957157
589.40894, 0.52751868
589.42394, 0.52550023
589.43894, 0.52351711
589.45395, 0.52157014
589.46895, 0.51966010
589.48395, 0.51778773
589.49895, 0.51595370
589.51395, 0.51415865
589.52895, 0.51240318
589.54395, 0.51068783
589.55896, 0.50901311
589.57396, 0.50737947
589.58896, 0.50578734
589.60396, 0.50423710
589.61896, 0.50272910
589.63396, 0.50126363
589.64896, 0.49984097
589.66397, 0.49846135
589.67897, 0.49712497
589.69397, 0.49583200
589.70897, 0.49458260
589.72397, 0.49337686
589.73897, 0.49221487
589.75398, 0.49109670
589.76898, 0.49002238
589.78398, 0.48899193
589.79898, 0.48800533
589.81398, 0.48706257
589.82898, 0.48616360
589.84398, 0.48530836
589.85899, 0.48449678
589.87399, 0.48372877
589.88899, 0.48300424
589.90399, 0.48232307
589.91899, 0.48168514
589.93399, 0.48109034
589.94899, 0.48053852
589.96400, 0.48002956
589.97900, 0.47956330
589.99400, 0.47913961
590.00900, 0.47875833
590.02400, 0.47841932
590.03900, 0.47812243
590.05401, 0.47786751
590.06901, 0.47765442
590.08401, 0.47748302
590.09901, 0.47735315
590.11401, 0.47726468
590.12901, 0.47721749
590.14401, 0.47721142
590.15902, 0.47724637
590.17402, 0.47732221
590.18902, 0.47743882
590.20402, 0.47759609
590.21902, 0.47779391
590.23402, 0.47803217
590.24902, 0.47831079
590.26403, 0.47862966
590.27903, 0.47898870
590.29403, 0.47938781
590.30903, 0.47982692
590.32403, 0.48030593
590.33903, 0.48082478
590.35404, 0.48138337
590.36904, 0.48198164
590.38404, 0.48261949
590.39904, 0.48329685
590.41404, 0.48401364
590.42904, 0.48476976
590.44404, 0.48556512
590.45905, 0.48639963
590.47405, 0.48727317
590.48905, 0.48818564
590.50405, 0.48913690
590.51905, 0.49012683
590.53405, 0.49115528
590.54905, 0.49222209
590.56406, 0.49332709
590.57906, 0.49447007
590.59406, 0.49565084
590.60906, 0.49686917
590.62406, 0.49812480
590.63906, 0.49941747
590.65407, 0.50074689
590.66907, 0.50211273
590.68407, 0.50351466
590.69907, 0.50495231
590.71407, 0.50642526
590.72907, 0.50793310
590.74407, 0.50947537
590.75908, 0.51105157
590.77408, 0.51266117
590.78908, 0.51430362
590.80408, 0.51597832
590.81908, 0.51768464
590.83408, 0.51942191
590.84908, 0.52118942
590.86409, 0.52298643
590.87909, 0.52481214
590.89409, 0.52666574
590.90909, 0.52854635
590.92409, 0.53045308
590.93909, 0.53238495
590.95410, 0.53434100
590.96910, 0.53632018
590.98410, 0.53832141
590.99910, 0.54034359
591.01410, 0.54238555
591.02910, 0.54444609
591.04410, 0.54652397
591.05911, 0.54861791
591.07411, 0.55072658
591.08911, 0.55284863
591.10411, 0.55498265
591.11911, 0.55712721
591.13411, 0.55928082
591.14911, 0.56144199
591.16412, 0.56360917
591.17912, 0.56578077
591.19412, 0.56795519
591.20912, 0.57013078
591.22412, 0.57230589
591.23912, 0.57447881
591.25413, 0.57664782
591.26913, 0.57881118
591.28413, 0.58096713
591.29913, 0.58311387
591.31413, 0.58524961
591.32913, 0.58737254
591.34413, 0.58948081
591.35914, 0.59157260
591.37414, 0.59364604
591.38914, 0.59569930
591.40414, 0.59773052
591.41914, 0.59973783
591.43414, 0.60171939
591.44914, 0.60367334
591.46415, 0.60559784
591.47915, 0.60749106
591.49415, 0.60935117
591.50915, 0.61117638
591.52415, 0.61296490
591.53915, 0.61471496
591.55416, 0.61642482
591.56916, 0.61809277
591.58416, 0.61971711
591.59916, 0.62129619
591.61416, 0.62282839
591.62916, 0.62431213
591.64416, 0.62574585
591.65917, 0.62712806
591.67417, 0.62845729
591.68917, 0.62973214
591.70417, 0.63095122
591.71917, 0.63211324
591.73417, 0.63321692
591.74917, 0.63426107
591.76418, 0.63524453
591.77918, 0.63616622
591.79418, 0.63702510
591.80918, 0.63782020
591.82418, 0.63855063
591.83918, 0.63921555
591.85419, 0.63981418
591.86919, 0.64034583
591.88419, 0.64080985
591.89919, 0.64120570
591.91419, 0.64153287
591.92919, 0.64179095
591.94419, 0.64197959
591.95920, 0.64209852
591.97420, 0.64214753
591.98920, 0.64212651
592.00420, 0.64203539
592.01920, 0.64187421
592.03420, 0.64164305
592.04920, 0.64134210
592.06421, 0.64097158
592.07921, 0.64053182
592.09421, 0.64002321
592.10921, 0.63944620
592.12421, 0.63880132
592.13921, 0.63808919
592.15422, 0.63731046
592.16922, 0.63646587
592.18422, 0.63555622
592.19922, 0.63458239
592.21422, 0.63354530
592.22922, 0.63244595
592.24422, 0.63128538
592.25923, 0.63006471
592.27423, 0.62878509
592.28923, 0.62744777
592.30423, 0.62605400
592.31923, 0.62460510
592.33423, 0.62310245
592.34923, 0.62154747
592.36424, 0.61994161
592.37924, 0.61828637
