wavelength [nm], relative absorbance
574.01740, 0.71597879
574.03240, 0.72316380
574.04740, 0.73027725
574.06241, 0.73731221
574.07741, 0.74426178
574.09241, 0.75111912
574.10741, 0.75787743
574.12241, 0.76453002
574.13741, 0.77107024
574.15242, 0.77749155
574.16742, 0.78378750
574.18242, 0.78995172
574.19742, 0.79597799
574.21242, 0.80186016
574.22742, 0.80759224
574.24242, 0.81316835
574.25743, 0.81858276
574.27243, 0.82382989
574.28743, 0.82890429
574.30243, 0.83380070
574.31743, 0.83851401
574.33243, 0.84303927
574.34743, 0.84737174
574.36244, 0.85150683
574.37744, 0.85544016
574.39244, 0.85916755
574.40744, 0.86268500
574.42244, 0.86598872
574.43744, 0.86907516
574.45245, 0.87194094
574.46745, 0.87458293
574.48245, 0.87699820
574.49745, 0.87918406
574.51245, 0.88113805
574.52745, 0.88285792
574.54245, 0.88434168
574.55746, 0.88558755
574.57246, 0.88659402
574.58746, 0.88735979
574.60246, 0.88788381
574.61746, 0.88816527
574.63246, 0.88820361
574.64746, 0.88799850
574.66247, 0.88754986
574.67747, 0.88685785
574.69247, 0.88592287
574.70747, 0.88474555
574.72247, 0.88332678
574.73747, 0.88166766
574.75248, 0.87976954
574.76748, 0.87763400
574.78248, 0.87526286
574.79748, 0.87265814
574.81248, 0.86982211
574.82748, 0.86675724
574.84248, 0.86346624
574.85749, 0.85995201
574.87249, 0.85621767
574.88749, 0.85226653
574.90249, 0.84810212
574.91749, 0.84372816
574.93249, 0.83914854
574.94749, 0.83436735
574.96250, 0.82938886
574.97750, 0.82421752
574.99250, 0.81885792
575.00750, 0.81331484
575.02250, 0.80759319
575.03750, 0.80169806
575.05251, 0.79563465
575.06751, 0.78940832
575.08251, 0.78302455
575.09751, 0.77648895
575.11251, 0.76980723
575.12751, 0.76298523
575.14251, 0.75602889
575.15752, 0.74894424
575.17252, 0.74173740
575.18752, 0.73441458
575.20252, 0.72698205
575.21752, 0.71944617
575.23252, 0.71181336
575.24752, 0.70409008
575.26253, 0.69628286
575.27753, 0.68839827
575.29253, 0.68044289
575.30753, 0.67242336
575.32253, 0.66434634
575.33753, 0.65621850
575.35254, 0.64804652
575.36754, 0.63983710
575.38254, 0.63159691
575.39754, 0.62333265
575.41254, 0.61505098
575.42754, 0.60675855
575.44254, 0.59846201
575.45755, 0.59016794
575.47255, 0.58188292
575.48755, 0.57361347
575.50255, 0.56536609
575.51755, 0.55714722
575.53255, 0.54896324
575.54755, 0.54082048
575.56256, 0.53272522
575.57756, 0.52468365
575.59256, 0.51670192
575.60756, 0.50878608
575.62256, 0.50094213
575.63756, 0.49317598
575.65257, 0.48549345
575.66757, 0.47790028
575.68257, 0.47040212
575.69757, 0.46300453
575.71257, 0.45571298
575.72757, 0.44853283
575.74257, 0.44146936
575.75758, 0.43452773
575.77258, 0.42771301
575.78758, 0.42103015
575.80258, 0.41448401
575.81758, 0.40807933
575.83258, 0.40182073
575.84758, 0.39571274
575.86259, 0.38975975
575.87759, 0.38396606
575.89259, 0.37833583
575.90759, 0.37287312
575.92259, 0.36758186
575.93759, 0.36246585
575.95260, 0.35752880
575.96760, 0.35277425
575.98260, 0.34820566
575.99760, 0.34382635
576.01260, 0.33963949
576.02760, 0.33564816
576.04260, 0.33185530
576.05761, 0.32826370
576.07261, 0.32487605
576.08761, 0.32169488
576.10261, 0.31872263
576.11761, 0.31596156
576.13261, 0.31341384
576.14761, 0.31108146
576.16262, 0.30896632
576.17762, 0.30707016
576.19262, 0.30539458
576.20762, 0.30394106
576.22262, 0.30271092
576.23762, 0.30170535
576.25263, 0.30092541
576.26763, 0.30037199
576.28263, 0.30004587
576.29763, 0.29994766
576.31263, 0.30007784
576.32763, 0.30043673
576.34263, 0.30102452
576.35764, 0.30184123
576.37264, 0.30288675
576.38764, 0.30416081
576.40264, 0.30566299
576.41764, 0.30739270
576.43264, 0.30934923
576.44764, 0.31153168
576.46265, 0.31393902
576.47765, 0.31657004
576.49265, 0.31942338
576.50765, 0.32249752
576.52265, 0.32579079
576.53765, 0.32930134
576.55266, 0.33302716
576.56766, 0.33696609
576.58266, 0.34111580
576.59766, 0.34547377
576.61266, 0.35003736
576.62766, 0.35480372
576.64266, 0.35976987
576.65767, 0.36493264
576.67267, 0.37028870
576.68767, 0.37583455
576.70267, 0.38156653
576.71767, 0.38748081
576.73267, 0.39357339
576.74767, 0.39984012
576.76268, 0.40627667
576.77768, 0.41287854
576.79268, 0.41964109
576.80768, 0.42655951
576.82268, 0.43362883
576.83768, 0.44084390
576.85269, 0.44819947
576.86769, 0.45569007
576.88269, 0.46331013
576.89769, 0.47105391
576.91269, 0.47891552
576.92769, 0.48688894
576.94269, 0.49496800
576.95770, 0.50314641
576.97270, 0.51141774
576.98770, 0.51977543
577.00270, 0.52821278
577.01770, 0.53672302
577.03270, 0.54529922
577.04770, 0.55393436
577.06271, 0.56262131
577.07771, 0.57135286
577.09271, 0.58012168
577.10771, 0.58892039
577.12271, 0.59774149
577.13771, 0.60657744
577.15272, 0.61542061
577.16772, 0.62426334
577.18272, 0.63309788
577.19772, 0.64191646
577.21272, 0.65071128
577.22772, 0.65947448
577.24272, 0.66819822
577.25773, 0.67687460
577.27273, 0.68549574
577.28773, 0.69405377
577.30273, 0.70254082
577.31773, 0.71094904
577.33273, 0.71927061
577.34773, 0.72749775
577.36274, 0.73562272
577.37774, 0.74363784
577.39274, 0.75153549
577.40774, 0.75930814
577.42274, 0.76694831
577.43774, 0.77444864
577.45275, 0.78180185
577.46775, 0.78900079
577.48275, 0.79603841
577.49775, 0.80290778
577.51275, 0.80960213
577.52775, 0.81611482
577.54275, 0.82243936
577.55776, 0.82856942
577.57276, 0.83449884
577.58776, 0.84022164
577.60276, 0.84573203
577.61776, 0.85102440
577.63276, 0.85609333
577.64776, 0.86093365
577.66277, 0.86554035
577.67777, 0.86990867
577.69277, 0.87403408
577.70777, 0.87791227
577.72277, 0.88153917
577.73777, 0.88491096
577.75278, 0.88802407
577.76778, 0.89087517
577.78278, 0.89346121
577.79778, 0.89577939
577.81278, 0.89782719
577.82778, 0.89960232
577.84278, 0.90110282
577.85779, 0.90232697
577.87279, 0.90327332
577.88779, 0.90394074
577.90279, 0.90432835
577.91779, 0.90443554
577.93279, 0.90426203
577.94779, 0.90380778
577.96280, 0.90307305
577.97780, 0.90205838
577.99280, 0.90076460
578.00780, 0.89919280
578.02280, 0.89734437
578.03780, 0.89522097
578.05281, 0.89282452
578.06781, 0.89015723
578.08281, 0.88722157
578.09781, 0.88402026
578.11281, 0.88055631
578.12781, 0.87683295
578.14281, 0.87285369
578.15782, 0.86862227
578.17282, 0.86414267
578.18782, 0.85941911
578.20282, 0.85445603
578.21782, 0.84925810
578.23282, 0.84383021
578.24782, 0.83817744
578.26283, 0.83230508
578.27783, 0.82621863
578.29283, 0.81992375
578.30783, 0.81342630
578.32283, 0.80673230
578.33783, 0.79984792
578.35284, 0.79277953
578.36784, 0.78553359
578.38284, 0.77811673
578.39784, 0.77053571
578.41284, 0.76279740
578.42784, 0.75490879
578.44284, 0.74687697
578.45785, 0.73870911
578.47285, 0.73041250
578.48785, 0.72199447
578.50285, 0.71346245
578.51785, 0.70482390
578.53285, 0.69608635
578.54785, 0.68725738
578.56286, 0.67834458
578.57786, 0.66935558
578.59286, 0.66029802
578.60786, 0.65117957
578.62286, 0.64200787
578.63786, 0.63279058
578.65287, 0.62353533
578.66787, 0.61424972
578.68287, 0.60494135
578.69787, 0.59561777
578.71287, 0.58628646
578.72787, 0.57695490
578.74287, 0.56763047
578.75788, 0.55832052
578.77288, 0.54903230
578.78788, 0.53977301
578.80288, 0.53054977
578.81788, 0.52136959
578.83288, 0.51223941
578.84788, 0.50316609
578.86289, 0.49415635
578.87789, 0.48521683
578.89289, 0.47635408
578.90789, 0.46757450
578.92289, 0.45888440
578.93789, 0.45028998
578.95290, 0.44179728
578.96790, 0.43341226
578.98290, 0.42514073
578.99790, 0.41698837
579.01290, 0.40896075
579.02790, 0.40106329
579.04290, 0.39330127
579.05791, 0.38567986
579.07291, 0.37820407
579.08791, 0.37087878
579.10291, 0.36370874
579.11791, 0.35669855
579.13291, 0.34985269
579.14791, 0.34317547
579.16292, 0.33667108
579.17792, 0.33034358
579.19292, 0.32419688
579.20792, 0.31823474
579.22292, 0.31246080
579.23792, 0.30687856
579.25293, 0.30149138
579.26793, 0.29630247
579.28293, 0.29131492
579.29793, 0.28653169
579.31293, 0.28195559
579.32793, 0.27758930
579.34293, 0.27343539
579.35794, 0.26949627
579.37294, 0.26577423
579.38794, 0.26227143
579.40294, 0.25898991
579.41794, 0.25593157
579.43294, 0.25309818
579.44794, 0.25049141
579.46295, 0.24811277
579.47795, 0.24596367
579.49295, 0.24404538
579.50795, 0.24235906
579.52295, 0.24090573
579.53795, 0.23968632
579.55296, 0.23870159
579.56796, 0.23795222
579.58296, 0.23743874
579.59796, 0.23716158
579.61296, 0.23712102
579.62796, 0.23731725
579.64296, 0.23775031
579.65797, 0.23842014
579.67297, 0.23932653
579.68797, 0.24046917
579.70297, 0.24184760
579.71797, 0.24346127
579.73297, 0.24530948
579.74797, 0.24739139
579.76298, 0.24970606
579.77798, 0.25225241
579.79298, 0.25502921
579.80798, 0.25803513
579.82298, 0.26126869
579.83798, 0.26472827
579.85299, 0.26841213
579.86799, 0.27231837
579.88299, 0.27644498
579.89799, 0.28078978
579.91299, 0.28535047
579.92799, 0.29012460
579.94299, 0.29510957
579.95800, 0.30030264
579.97300, 0.30570093
579.98800, 0.31130138
580.00300, 0.31710083
580.01800, 0.32309592
580.03300, 0.32928317
580.04800, 0.33565893
580.06301, 0.34221941
580.07801, 0.34896065
580.09301, 0.35587855
580.10801, 0.36296884
580.12301, 0.37022711
580.13801, 0.37764877
580.15302, 0.38522910
580.16802, 0.39296321
580.18302, 0.40084606
580.19802, 0.40887244
580.21302, 0.41703701
580.22802, 0.42533427
580.24302, 0.43375855
580.25803, 0.44230406
580.27303, 0.45096484
580.28803, 0.45973480
580.30303, 0.46860769
580.31803, 0.47757714
580.33303, 0.48663662
580.34803, 0.49577948
580.36304, 0.50499894
580.37804, 0.51428810
580.39304, 0.52363991
580.40804, 0.53304722
580.42304, 0.54250279
580.43804, 0.55199923
580.45305, 0.56152907
580.46805, 0.57108474
580.48305, 0.58065857
580.49805, 0.59024283
580.51305, 0.59982969
580.52805, 0.60941125
580.54305, 0.61897955
580.55806, 0.62852657
580.57306, 0.63804424
580.58806, 0.64752447
580.60306, 0.65695910
580.61806, 0.66633996
580.63306, 0.67565889
580.64806, 0.68490767
580.66307, 0.69407812
580.67807, 0.70316207
580.69307, 0.71215135
580.70807, 0.72103782
580.72307, 0.72981340
580.73807, 0.73847003
580.75308, 0.74699973
580.76808, 0.75539457
580.78308, 0.76364671
580.79808, 0.77174839
580.81308, 0.77969195
580.82808, 0.78746983
580.84308, 0.79507460
580.85809, 0.80249895
580.87309, 0.80973569
580.88809, 0.81677780
580.90309, 0.82361840
580.91809, 0.83025078
580.93309, 0.83666840
580.94809, 0.84286491
580.96310, 0.84883415
580.97810, 0.85457015
580.99310, 0.86006717
581.00810, 0.86531966
581.02310, 0.87032232
581.03810, 0.87507007
581.05311, 0.87955807
581.06811, 0.88378173
581.08311, 0.88773673
581.09811, 0.89141897
581.11311, 0.89482467
581.12811, 0.89795027
581.14311, 0.90079253
581.15812, 0.90334846
581.17312, 0.90561538
581.18812, 0.90759089
581.20312, 0.90927289
581.21812, 0.91065957
581.23312, 0.91174943
581.24812, 0.91254127
581.26313, 0.91303418
581.27813, 0.91322757
581.29313, 0.91312117
581.30813, 0.91271499
581.32313, 0.91200936
581.33813, 0.91100491
581.35314, 0.90970259
581.36814, 0.90810363
581.38314, 0.90620959
581.39814, 0.90402231
581.41314, 0.90154393
581.42814, 0.89877688
581.44314, 0.89572389
581.45815, 0.89238796
581.47315, 0.88877239
581.48815, 0.88488073
581.50315, 0.88071683
581.51815, 0.87628477
581.53315, 0.87158891
581.54815, 0.86663386
581.56316, 0.86142447
581.57816, 0.85596581
581.59316, 0.85026322
581.60816, 0.84432222
581.62316, 0.83814856
581.63816, 0.83174820
581.65317, 0.82512729
581.66817, 0.81829216
581.68317, 0.81124933
581.69817, 0.80400548
581.71317, 0.79656745
581.72817, 0.78894223
581.74317, 0.78113696
581.75818, 0.77315889
581.77318, 0.76501541
581.78818, 0.75671401
581.80318, 0.74826227
581.81818, 0.73966788
581.83318, 0.73093860
581.84818, 0.72208227
581.86319, 0.71310676
581.87819, 0.70402004
581.89319, 0.69483006
581.90819, 0.68554486
581.92319, 0.67617246
581.93819, 0.66672092
581.95320, 0.65719827
581.96820, 0.64761256
581.98320, 0.63797183
581.99820, 0.62828406
582.01320, 0.61855724
582.02820, 0.60879929
582.04320, 0.59901810
582.05821, 0.58922148
582.07321, 0.57941720
582.08821, 0.56961296
582.10321, 0.55981635
582.11821, 0.55003492
582.13321, 0.54027609
582.14821, 0.53054720
582.16322, 0.52085549
582.17822, 0.51120810
582.19322, 0.50161203
582.20822, 0.49207419
582.22322, 0.48260135
582.23822, 0.47320016
582.25323, 0.46387714
582.26823, 0.45463868
582.28323, 0.44549104
582.29823, 0.43644032
582.31323, 0.42749249
582.32823, 0.41865339
582.34323, 0.40992869
582.35824, 0.40132393
582.37324, 0.39284449
582.38824, 0.38449562
582.40324, 0.37628241
582.41824, 0.36820978
582.43324, 0.36028254
582.44824, 0.35250532
582.46325, 0.34488260
582.47825, 0.33741873
582.49325, 0.33011790
582.50825, 0.32298416
582.52325, 0.31602139
582.53825, 0.30923336
582.55326, 0.30262367
582.56826, 0.29619580
582.58326, 0.28995307
582.59826, 0.28389867
582.61326, 0.27803566
582.62826, 0.27236696
582.64326, 0.26689535
582.65827, 0.26162351
582.67327, 0.25655396
582.68827, 0.25168911
582.70327, 0.24703124
582.71827, 0.24258253
582.73327, 0.23834503
582.74827, 0.23432065
582.76328, 0.23051124
582.77828, 0.22691849
582.79328, 0.22354400
582.80828, 0.22038928
582.82328, 0.21745570
582.83828, 0.21474456
582.85329, 0.21225705
582.86829, 0.20999424
582.88329, 0.20795713
582.89829, 0.20614661
582.91329, 0.20456349
582.92829, 0.20320846
582.94329, 0.20208214
582.95830, 0.20118506
582.97330, 0.20051763
582.98830, 0.20008021
583.00330, 0.19987303
583.01830, 0.19989628
583.03330, 0.20015000
583.04830, 0.20063419
583.06331, 0.20134873
583.07831, 0.20229343
583.09331, 0.20346800
583.10831, 0.20487204
583.12331, 0.20650510
583.13831, 0.20836659
583.15332, 0.21045586
583.16832, 0.21277214
583.18332, 0.21531457
583.19832, 0.21808219
583.21332, 0.22107394
583.22832, 0.22428865
583.24332, 0.22772506
583.25833, 0.23138177
583.27333, 0.23525732
583.28833, 0.23935008
583.30333, 0.24365834
583.31833, 0.24818027
583.33333, 0.25291391
583.34833, 0.25785719
583.36334, 0.26300789
583.37834, 0.26836369
583.39334, 0.27392214
583.40834, 0.27968062
583.42334, 0.28563642
583.43834, 0.29178667
583.45335, 0.29812836
583.46835, 0.30465833
583.48335, 0.31137330
583.49835, 0.31826982
583.51335, 0.32534430
583.52835, 0.33259301
583.54335, 0.34001204
583.55836, 0.34759736
583.57336, 0.35534475
583.58836, 0.36324986
583.60336, 0.37130817
583.61836, 0.37951501
583.63336, 0.38786556
583.64836, 0.39635480
583.66337, 0.40497761
583.67837, 0.41372867
583.69337, 0.42260251
583.70837, 0.43159352
583.72337, 0.44069592
583.73837, 0.44990377
583.75338, 0.45921100
583.76838, 0.46861137
583.78338, 0.47809850
583.79838, 0.48766587
583.81338, 0.49730681
583.82838, 0.50701451
583.84338, 0.51678204
583.85839, 0.52660234
583.87339, 0.53646819
583.88839, 0.54637230
583.90339, 0.55630724
583.91839, 0.56626545
583.93339, 0.57623931
583.94839, 0.58622107
583.96340, 0.59620291
583.97840, 0.60617690
583.99340, 0.61613505
584.00840, 0.62606932
584.02340, 0.63597156
584.03840, 0.64583362
584.05341, 0.65564727
584.06841, 0.66540425
584.08341, 0.67509629
584.09841, 0.68471507
584.11341, 0.69425230
584.12841, 0.70369966
584.14341, 0.71304885
584.15842, 0.72229161
584.17342, 0.73141967
584.18842, 0.74042483
584.20342, 0.74929895
584.21842, 0.75803392
584.23342, 0.76662172
584.24842, 0.77505441
584.26343, 0.78332415
584.27843, 0.79142319
584.29343, 0.79934391
584.30843, 0.80707879
584.32343, 0.81462047
584.33843, 0.82196173
584.35344, 0.82909548
584.36844, 0.83601484
584.38344, 0.84271307
584.39844, 0.84918363
584.41344, 0.85542016
584.42844, 0.86141653
584.44344, 0.86716680
584.45845, 0.87266527
584.47345, 0.87790645
584.48845, 0.88288511
584.50345, 0.88759625
584.51845, 0.89203514
584.53345, 0.89619729
584.54845, 0.90007851
584.56346, 0.90367485
584.57846, 0.90698266
584.59346, 0.90999858
584.60846, 0.91271954
584.62346, 0.91514275
584.63846, 0.91726574
584.65347, 0.91908635
584.66847, 0.92060270
584.68347, 0.92181325
584.69847, 0.92271675
584.71347, 0.92331229
584.72847, 0.92359925
584.74347, 0.92357735
584.75848, 0.92324662
584.77348, 0.92260739
584.78848, 0.92166034
584.80348, 0.92040643
584.81848, 0.91884698
584.83348, 0.91698357
584.84848, 0.91481812
584.86349, 0.91235286
584.87849, 0.90959030
584.89349, 0.90653326
584.90849, 0.90318486
584.92349, 0.89954850
584.93849, 0.89562786
584.95350, 0.89142691
584.96850, 0.88694988
584.98350, 0.88220126
584.99850, 0.87718581
585.01350, 0.87190854
585.02850, 0.86637468
585.04350, 0.86058971
585.05851, 0.85455934
585.07351, 0.84828949
585.08851, 0.84178628
585.10351, 0.83505603
585.11851, 0.82810526
585.13351, 0.82094066
585.14851, 0.81356908
585.16352, 0.80599754
585.17852, 0.79823322
585.19352, 0.79028341
585.20852, 0.78215555
585.22352, 0.77385718
585.23852, 0.76539597
585.25353, 0.75677966
585.26853, 0.74801608
585.28353, 0.73911317
585.29853, 0.73007888
585.31353, 0.72092125
585.32853, 0.71164836
585.34353, 0.70226831
585.35854, 0.69278924
585.37354, 0.68321930
585.38854, 0.67356662
585.40354, 0.66383935
585.41854, 0.65404563
585.43354, 0.64419355
585.44854, 0.63429118
585.46355, 0.62434655
585.47855, 0.61436764
585.49355, 0.60436236
585.50855, 0.59433855
585.52355, 0.58430401
585.53855, 0.57426642
585.55356, 0.56423338
585.56856, 0.55421240
585.58356, 0.54421090
585.59856, 0.53423616
585.61356, 0.52429539
585.62856, 0.51439564
585.64356, 0.50454385
585.65857, 0.49474686
585.67357, 0.48501133
585.68857, 0.47534381
585.70357, 0.46575072
585.71857, 0.45623832
585.73357, 0.44681272
585.74857, 0.43747990
585.76358, 0.42824568
585.77858, 0.41911574
585.79358, 0.41009557
585.80858, 0.40119056
585.82358, 0.39240591
585.83858, 0.38374666
585.85359, 0.37521772
585.86859, 0.36682383
585.88359, 0.35856958
585.89859, 0.35045939
585.91359, 0.34249755
585.92859, 0.33468819
585.94359, 0.32703528
585.95860, 0.31954265
585.97360, 0.31221399
585.98860, 0.30505283
586.00360, 0.29806257
586.01860, 0.29124647
586.03360, 0.28460764
586.04860, 0.27814906
586.06361, 0.27187360
586.07861, 0.26578396
586.09361, 0.25988276
586.10861, 0.25417246
586.12361, 0.24865542
586.13861, 0.24333388
586.15362, 0.23820996
586.16862, 0.23328568
586.18362, 0.22856295
586.19862, 0.22404358
586.21362, 0.21972926
586.22862, 0.21562161
586.24362, 0.21172215
586.25863, 0.20803229
586.27363, 0.20455337
586.28863, 0.20128663
586.30363, 0.19823325
586.31863, 0.19539432
586.33363, 0.19277082
586.34863, 0.19036371
586.36364, 0.18817384
586.37864, 0.18620199
586.39364, 0.18444889
586.40864, 0.18291517
586.42364, 0.18160144
586.43864, 0.18050819
586.45365, 0.17963588
586.46865, 0.17898491
586.48365, 0.17855560
586.49865, 0.17834820
586.51365, 0.17836292
586.52865, 0.17859989
586.54365, 0.17905920
586.55866, 0.17974085
586.57366, 0.18064478
586.58866, 0.18177088
586.60366, 0.18311897
586.61866, 0.18468880
586.63366, 0.18648003
586.64866, 0.18849230
586.66367, 0.19072512
586.67867, 0.19317797
586.69367, 0.19585023
586.70867, 0.19874121
586.72367, 0.20185014
586.73867, 0.20517615
586.75368, 0.20871831
586.76868, 0.21247557
586.78368, 0.21644681
586.79868, 0.22063081
586.81368, 0.22502624
586.82868, 0.22963167
586.84368, 0.23444557
586.85869, 0.23946629
586.87369, 0.24469209
586.88869, 0.25012108
586.90369, 0.25575128
586.91869, 0.26158056
586.93369, 0.26760669
586.94869, 0.27382727
586.96370, 0.28023982
586.97870, 0.28684167
586.99370, 0.29363004
587.00870, 0.30060199
587.02370, 0.30775446
587.03870, 0.31508419
587.05371, 0.32258783
587.06871, 0.33026182
587.08371, 0.33810247
587.09871, 0.34610593
587.11371, 0.35426818
587.12871, 0.36258504
587.14371, 0.37105217
587.15872, 0.37966505
587.17372, 0.38841901
587.18872, 0.39730921
587.20372, 0.40633062
587.21872, 0.41547807
587.23372, 0.42474620
587.24872, 0.43412951
587.26373, 0.44362229
587.27873, 0.45321871
587.29373, 0.46291276
587.30873, 0.47269825
587.32373, 0.48256886
587.33873, 0.49251809
587.35374, 0.50253931
587.36874, 0.51262571
587.38374, 0.52277036
587.39874, 0.53296618
587.41374, 0.54320594
587.42874, 0.55348230
587.44374, 0.56378778
587.45875, 0.57411478
587.47375, 0.58445559
587.48875, 0.59480239
587.50375, 0.60514724
587.51875, 0.61548213
587.53375, 0.62579897
587.54875, 0.63608955
587.56376, 0.64634564
587.57876, 0.65655890
587.59376, 0.66672097
587.60876, 0.67682344
587.62376, 0.68685785
587.63876, 0.69681574
587.65377, 0.70668860
587.66877, 0.71646794
587.68377, 0.72614527
587.69877, 0.73571212
587.71377, 0.74516002
587.72877, 0.75448058
587.74377, 0.76366542
587.75878, 0.77270623
587.77378, 0.78159477
587.78878, 0.79032289
587.80378, 0.79888252
587.81878, 0.80726570
587.83378, 0.81546457
587.84878, 0.82347141
587.86379, 0.83127864
587.87879, 0.83887880
587.89379, 0.84626462
587.90879, 0.85342898
587.92379, 0.86036494
587.93879, 0.86706576
587.95380, 0.87352488
587.96880, 0.87973596
587.98380, 0.88569289
587.99880, 0.89138977
588.01380, 0.89682094
588.02880, 0.90198100
588.04380, 0.90686479
588.05881, 0.91146742
588.07381, 0.91578426
588.08881, 0.91981096
588.10381, 0.92354346
588.11881, 0.92697799
588.13381, 0.93011108
588.14881, 0.93293955
588.16382, 0.93546052
588.17882, 0.93767145
588.19382, 0.93957009
588.20882, 0.94115452
588.22382, 0.94242314
588.23882, 0.94337466
588.25383, 0.94400815
588.26883, 0.94432298
588.28383, 0.94431885
588.29883, 0.94399580
588.31383, 0.94335418
588.32883, 0.94239470
588.34383, 0.94111837
588.35884, 0.93952652
588.37384, 0.93762083
588.38884, 0.93540328
588.40384, 0.93287617
588.41884, 0.93004211
588.43384, 0.92690403
588.44884, 0.92346514
588.46385, 0.91972896
588.47885, 0.91569932
588.49385, 0.91138031
588.50885, 0.90677631
588.52385, 0.90189197
588.53885, 0.89673219
588.55386, 0.89130216
588.56886, 0.88560730
588.58386, 0.87965325
588.59886, 0.87344591
588.61386, 0.86699139
588.62886, 0.86029602
588.64386, 0.85336631
588.65887, 0.84620898
588.67387, 0.83883094
588.68887, 0.83123925
588.70387, 0.82344114
588.71887, 0.81544400
588.73387, 0.80725534
588.74887, 0.79888282
588.76388, 0.79033420
588.77888, 0.78161736
588.79388, 0.77274026
588.80888, 0.76371096
588.82388, 0.75453758
588.83888, 0.74522831
588.85389, 0.73579139
588.86889, 0.72623511
588.88389, 0.71656777
588.89889, 0.70679770
588.91389, 0.69693324
588.92889, 0.68698272
588.94389, 0.67695448
588.95890, 0.66685681
588.97390, 0.65669799
588.98890, 0.64648625
589.00390, 0.63622977
589.01890, 0.62593668
589.03390, 0.61561504
589.04890, 0.60527283
589.06391, 0.59491795
589.07891, 0.58455820
589.09391, 0.57420131
589.10891, 0.56385488
589.12391, 0.55352640
589.13891, 0.54322326
589.15392, 0.53295271
589.16892, 0.52272189
589.18392, 0.51253777
589.19892, 0.50240723
589.21392, 0.49233698
589.22892, 0.48233358
589.24392, 0.47240345
589.25893, 0.46255287
589.27393, 0.45278793
589.28893, 0.44311461
589.30393, 0.43353868
589.31893, 0.42406578
589.33393, 0.41470138
589.34893, 0.40545079
589.36394, 0.39631915
589.37894, 0.38731144
589.39394, 0.37843248
589.40894, 0.36968692
589.42394, 0.36107924
589.43894, 0.35261377
589.45395, 0.34429468
589.46895, 0.33612599
589.48395, 0.32811154
589.49895, 0.32025503
589.51395, 0.31256001
589.52895, 0.30502987
589.54395, 0.29766787
589.55896, 0.29047711
589.57396, 0.28346055
589.58896, 0.27662104
589.60396, 0.26996125
589.61896, 0.26348375
589.63396, 0.25719099
589.64896, 0.25108528
589.66397, 0.24516881
589.67897, 0.23944367
589.69397, 0.23391182
589.70897, 0.22857514
589.72397, 0.22343537
589.73897, 0.21849419
589.75398, 0.21375315
589.76898, 0.20921373
589.78398, 0.20487732
589.79898, 0.20074521
589.81398, 0.19681863
589.82898, 0.19309873
589.84398, 0.18958658
589.85899, 0.18628318
589.87399, 0.18318947
589.88899, 0.18030631
589.90399, 0.17763453
589.91899, 0.17517488
589.93399, 0.17292805
589.94899, 0.17089469
589.96400, 0.16907540
589.97900, 0.16747072
589.99400, 0.16608115
590.00900, 0.16490715
590.02400, 0.16394912
590.03900, 0.16320744
590.05401, 0.16268241
590.06901, 0.16237434
590.08401, 0.16228345
590.09901, 0.16240995
590.11401, 0.16275399
590.12901, 0.16331569
590.14401, 0.16409513
590.15902, 0.16509232
590.17402, 0.16630727
590.18902, 0.16773990
590.20402, 0.16939012
590.21902, 0.17125775
590.23402, 0.17334260
590.24902, 0.17564441
590.26403, 0.17816284
590.27903, 0.18089754
590.29403, 0.18384805
590.30903, 0.18701388
590.32403, 0.19039445
590.33903, 0.19398913
590.35404, 0.19779719
590.36904, 0.20181784
590.38404, 0.20605020
590.39904, 0.21049330
590.41404, 0.21514610
590.42904, 0.22000744
590.44404, 0.22507607
590.45905, 0.23035064
590.47405, 0.23582970
590.48905, 0.24151167
590.50405, 0.24739486
590.51905, 0.25347747
590.53405, 0.25975756
590.54905, 0.26623308
590.56406, 0.27290183
590.57906, 0.27976148
590.59406, 0.28680955
590.60906, 0.29404343
590.62406, 0.30146034
590.63906, 0.30905736
590.65407, 0.31683141
590.66907, 0.32477926
590.68407, 0.33289750
590.69907, 0.34118256
590.71407, 0.34963070
590.72907, 0.35823802
590.74407, 0.36700043
590.75908, 0.37591367
590.77408, 0.38497331
590.78908, 0.39417472
590.80408, 0.40351311
590.81908, 0.41298351
590.83408, 0.42258076
590.84908, 0.43229952
590.86409, 0.44213426
590.87909, 0.45207930
590.89409, 0.46212874
590.90909, 0.47227654
590.92409, 0.48251646
590.93909, 0.49284209
590.95410, 0.50324686
590.96910, 0.51372402
590.98410, 0.52426667
590.99910, 0.53486773
591.01410, 0.54551997
591.02910, 0.55621603
591.04410, 0.56694837
591.05911, 0.57770934
591.07411, 0.58849114
591.08911, 0.59928583
591.10411, 0.61008538
591.11911, 0.62088161
591.13411, 0.63166627
591.14911, 0.64243098
591.16412, 0.65316729
591.17912, 0.66386666
591.19412, 0.67452047
591.20912, 0.68512006
591.22412, 0.69565669
591.23912, 0.70612159
591.25413, 0.71650596
591.26913, 0.72680097
591.28413, 0.73699778
591.29913, 0.74708755
591.31413, 0.75706144
591.32913, 0.76691065
591.34413, 0.77662640
591.35914, 0.78619996
591.37414, 0.79562264
591.38914, 0.80488585
591.40414, 0.81398105
591.41914, 0.82289981
591.43414, 0.83163379
591.44914, 0.84017477
591.46415, 0.84851468
591.47915, 0.85664555
